CitationID,Name,Affiliation
pensk2023a,"Spyrou, Maria A.","Institute for Archaeological Sciences, Eberhard Karls University of Tübingen, Tübingen, Germany"
pensk2023a,"Stockhammer, Philipp W.","Department of Archaeogenetics, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany"
pensk2023a,"Stockhammer, Philipp W.","Institute for Pre- and Protohistoric Archaeology and Archaeology of the Roman Provinces, Ludwig Maximilian University Munich, Munich, Germany"
pensk2023a,"Toderaş, Meda","Institutul de Arheologie “Vasile Pârvan” Academia Română, Bucharest, Romania"
pensk2023a,"Valchev, Todor","Yambol Regional Historical Museum, Yambol, Bulgaria"
prüfe2013a,"Bakken, Trygve E.","Allen Institute for Brain Science, Seattle, Washington 98103, USA"
prüfe2013a,"Blanche, Hélène","Fondation Jean Dausset, Centre d'Étude du Polymorphisme Humain (CEPH), 75010 Paris, France"
prüfe2013a,"Cann, Howard","Fondation Jean Dausset, Centre d'Étude du Polymorphisme Humain (CEPH), 75010 Paris, France"
prüfe2013a,"Dannemann, Michael","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"de Filippo, Cesare","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Derevianko, Anatoli P.","Palaeolithic Department, Institute of Archaeology and Ethnography, Russian Academy of Sciences, Siberian Branch, 630090 Novosibirsk, Russia"
prüfe2013a,"Doronichev, Vladimir B.","ANO Laboratory of Prehistory 14 Linia 3-11, St. Petersburg 1990 34, Russia"
prüfe2013a,"Eichler, Evan E.","Department of Genome Sciences, University of Washington, Seattle, Washington 98195, USA"
prüfe2013a,"Eichler, Evan E.","Howard Hughes Medical Institute, Seattle, Washington 98195, USA"
prüfe2013a,"Fu, Qiaomei","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Fu, Qiaomei","Key Laboratory of Vertebrate Evolution and Human Origins of Chinese Academy of Sciences, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing 100044, China"
prüfe2013a,"Golovanova, Liubov V.","ANO Laboratory of Prehistory 14 Linia 3-11, St. Petersburg 1990 34, Russia"
prüfe2013a,"Green, Richard E.","Department of Biomolecular Engineering, University of California, Santa Cruz, California 95064, USA"
prüfe2013a,"Heinze, Anja","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Hellmann, Ines","Max F. Perutz Laboratories, Mathematics and Bioscience Group, Campus Vienna Biocenter 5, Vienna 1030, Austria"
prüfe2013a,"Hellmann, Ines","Ludwig-Maximilians-Universität München, Martinsried, 82152 Munich, Germany"
prüfe2013a,"Jay, Flora","Department of Integrative Biology, University of California, Berkeley, California 94720-3140, USA"
prüfe2013a,"Johnson, Philip L. F.","Department of Biology, Emory University, Atlanta, Georgia 30322, USA"
prüfe2013a,"Kelso, Janet","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Kircher, Martin","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Kircher, Martin","Department of Genome Sciences, University of Washington, Seattle, Washington 98195, USA"
prüfe2013a,"Kitzman, Jacob O.","Department of Genome Sciences, University of Washington, Seattle, Washington 98195, USA"
prüfe2013a,"Kuhlwilm, Martin","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Lachmann, Michael","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Lein, Ed S.","Allen Institute for Brain Science, Seattle, Washington 98103, USA"
prüfe2013a,"Li, Heng","Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA"
prüfe2013a,"Mallick, Swapan","Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA"
prüfe2013a,"Mallick, Swapan","Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Meyer, Matthias","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Moorjani, Priya","Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Mullikin, James C.","Genome Technology Branch and NIH Intramural Sequencing Center, National Human Genome Research Institute, National Institutes of Health, Bethesda, Maryland 20892, USA"
prüfe2013a,"Ongyerth, Matthias","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Pääbo, Svante","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Patterson, Nick","Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA"
prüfe2013a,"Pickrell, Joseph","Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Prüfer, Kay","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Racimo, Fernando","Department of Integrative Biology, University of California, Berkeley, California 94720-3140, USA"
prüfe2013a,"Reich, David","Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA"
prüfe2013a,"Reich, David","Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Reich, David","Howard Hughes Medical Institute, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Renaud, Gabriel","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Sankararaman, Sriram","Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA"
prüfe2013a,"Sankararaman, Sriram","Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Sawyer, Susanna","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Shendure, Jay","Department of Genome Sciences, University of Washington, Seattle, Washington 98195, USA"
prüfe2013a,"Shunkov, Michael V.","Palaeolithic Department, Institute of Archaeology and Ethnography, Russian Academy of Sciences, Siberian Branch, 630090 Novosibirsk, Russia"
prüfe2013a,"Siebauer, Michael","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Slatkin, Montgomery","Department of Integrative Biology, University of California, Berkeley, California 94720-3140, USA"
prüfe2013a,"Sudmant, Peter H.","Department of Genome Sciences, University of Washington, Seattle, Washington 98195, USA"
prüfe2013a,"Tandon, Arti","Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA"
prüfe2013a,"Tandon, Arti","Department of Genetics, Harvard Medical School, Boston, Massachusetts 02115, USA"
prüfe2013a,"Theunert, Christoph","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Viola, Bence","Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany"
prüfe2013a,"Vohr, Samuel H.","Department of Biomolecular Engineering, University of California, Santa Cruz, California 95064, USA"
rivol2020a,"Alt, Kurt W.","Danube Private University, Krems, Austria"
rivol2020a,"Alt, Kurt W.","Integrative Prähistorische und Naturwissenschaftliche Archäologie, Basel, Switzerland"
rivol2020a,"Binder, Didier","Université Côte d’Azur, CNRS, CEPAM-UMR, 7264 Nice, France"
rivol2020a,"Deguilloux, Marie-France","Université de Bordeaux, CNRS, PACEA-UMR, 5199 Pessac, France"
rivol2020a,"Friederich, Susanne","State Office for Heritage Management and Archaeology Saxony-Anhalt—State Museum of Prehistory, Halle (Saale), Germany"
rivol2020a,"Ghesquière, Emmanuel","Inrap Grand Ouest, Bourguébus, France"
rivol2020a,"Ghesquière, Emmanuel","Université de Rennes 1, CNRS, CReAAH-UMR, 6566 Rennes, France"
rivol2020a,"Gronenborn, Detlef","Römisch-Germanisches Zentralmuseum, Leibniz-Forschungsinstitut für Archäologie, Ernst-Ludwig-Platz 2, 55116 Mainz, Germany"
rivol2020a,"Haak, Wolfgang","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Jeong, Choongwon","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Jeong, Choongwon","Seoul National University, School of Biological Sciences, Seoul, Republic of Korea"
rivol2020a,"Krause, Johannes","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Küçükkalıpçı, İşil","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Laporte, Luc","Université de Rennes 1, CNRS, CReAAH-UMR, 6566 Rennes, France"
rivol2020a,"Lefranc, Philippe","Inrap Grand Est Sud, Strasbourg, France"
rivol2020a,"Lefranc, Philippe","Université de Strasbourg, CNRS, Archimède-UMR, 7044 Strasbourg, France"
rivol2020a,"Meller, Harald","State Office for Heritage Management and Archaeology Saxony-Anhalt—State Museum of Prehistory, Halle (Saale), Germany"
rivol2020a,"Pemonge, Marie-Hélène","Université de Bordeaux, CNRS, PACEA-UMR, 5199 Pessac, France"
rivol2020a,"Réveillas, Hélène","Université de Bordeaux, CNRS, PACEA-UMR, 5199 Pessac, France"
rivol2020a,"Réveillas, Hélène","Centre Archéologie préventive de Bordeaux Métropole, Bordeaux, France"
rivol2020a,"Rivollat, Maïté","Université de Bordeaux, CNRS, PACEA-UMR, 5199 Pessac, France"
rivol2020a,"Rivollat, Maïté","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Rohrlach, Adam Benjamin","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Rohrlach, Adam Benjamin","ARC Centre of Excellence for Mathematical and Statistical Frontiers, University of Adelaide, Adelaide, South Australia, Australia"
rivol2020a,"Rosenstock, Eva","Freie Universität Berlin, Institut für Prähistorische Archäologie, Berlin, Germany"
rivol2020a,"Rosenstock, Eva","Freie Universität Berlin, Einstein Center Chronoi, Berlin, Germany"
rivol2020a,"Rottier, Stéphane","Université de Bordeaux, CNRS, PACEA-UMR, 5199 Pessac, France"
rivol2020a,"Scarre, Chris","Department of Archaeology, Durham University, Durham, UK"
rivol2020a,"Schiffels, Stephan","Max Planck Institute for the Science of Human History, Department of Archaeogenetics, Jena, Germany"
rivol2020a,"Soler, Ludovic","Université de Bordeaux, CNRS, PACEA-UMR, 5199 Pessac, France"
rivol2020a,"Soler, Ludovic","Service départemental d’archéologie de Charente-Maritime, Saintes, France"
rivol2020a,"Wahl, Joachim","State Office for Cultural Heritage Management Baden-Württemberg, Osteology, Konstanz, Germany"
rivol2020a,"Wahl, Joachim","Universität Tübingen, Mathematisch-Naturwissenschaftliche Fakultät, Tübingen, Germany"
saag2021a,"D’Atanasio, Eugenia","Institute of Molecular Biology and Pathology, National Research Council, Rome 00185, Italy"
saag2021a,"Gerasimov, Dmitri V.","Peter the Great Museum of Anthropology and Ethnography (Kunstkamera), Russian Academy of Sciences, St. Petersburg 199034, Russia"
saag2021a,"Griffith, Samuel J.","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Kivisild, Toomas","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Kivisild, Toomas","Department of Human Genetics, KU Leuven, Leuven 3000, Belgium"
saag2021a,"Kosorukova, Natalia V.","Cherepovets State University and Cherepovets Museum Association, Cherepovets 162600, Russia"
saag2021a,"Kriiska, Aivar","Department of Archaeology, Institute of History and Archaeology, University of Tartu, Tartu 51014, Estonia"
saag2021a,"Metspalu, Ene","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Metspalu, Mait","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Oshibkina, Svetlana V.","Institute of Archaeology, Russian Academy of Sciences, Moscow 117292, Russia"
saag2021a,"Reidla, Maere","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Rootsi, Siiri","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Saag, Lauri","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Saag, Lehti","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Scheib, Christiana Lyn","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Scheib, Christiana Lyn","St. John’s College, University of Cambridge, Cambridge CB2 1TP, UK"
saag2021a,"Solnik, Anu","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Tambets, Kristiina","Estonian Biocentre, Institute of Genomics, University of Tartu, Tartu 51010, Estonia"
saag2021a,"Varul, Liivi","Archaeological Research Collection, School of Humanities, Tallinn University, Tallinn 10130, Estonia"
saag2021a,"Vasilyev, Sergey V.","Institute of Ethnology and Anthropology, Russian Academy of Sciences, Moscow 119991, Russia"
skogl2014a,"Apel, Jan","Department of Archaeology and Ancient History, Lund University, Lund, 221 00, Sweden"
skogl2014a,"Götherström, Anders","Department of Archaeology and Classical studies, Stockholm University, Stockholm 106 91, Sweden"
skogl2014a,"Günther, Torsten","Department of Evolutionary Biology, Uppsala University, Uppsala 752 36, Sweden"
skogl2014a,"Hall, Per","Department of Medical Epidemiology and Biostatistics, Karolinska Institutet, Stockholm 171 77, Sweden"
skogl2014a,"Jakobsson, Mattias","Department of Evolutionary Biology, Uppsala University, Uppsala 752 36, Sweden"
skogl2014a,"Jakobsson, Mattias","Science for Life Laboratory, Uppsala University, Uppsala 752 36, Sweden"
skogl2014a,"Malmström, Helena","Department of Evolutionary Biology, Uppsala University, Uppsala 752 36, Sweden"
skogl2014a,"Omrak, Ayça","Department of Archaeology and Classical studies, Stockholm University, Stockholm 106 91, Sweden"
skogl2014a,"Parik, Jüri","Evolutionary Biology Group, Estonian Biocentre and University of Tartu, Tartu 51010, Estonia"
skogl2014a,"Raghavan, Maanasa","Centre for GeoGenetics, Natural History Museum of Denmark, University of Copenhagen, Copenhagen 1350, Denmark"
skogl2014a,"Sjögren, Karl-Göran","Department of Historical Studies, University of Gothenburg, Gothenburg, 405 30, Sweden"
skogl2014a,"Skoglund, Pontus","Department of Evolutionary Biology, Uppsala University, Uppsala 752 36, Sweden"
skogl2014a,"Storå, Jan","Department of Archaeology and Classical studies, Stockholm University, Stockholm 106 91, Sweden"
skogl2014a,"Tambets, Kristiina","Evolutionary Biology Group, Estonian Biocentre and University of Tartu, Tartu 51010, Estonia"
